"x" "y" "z" "w"
"1" 3.76610833563047 20.7908507594578 2.41116296123776 1.65243421999661
"2" -2.53986511708797 6.0073905728675 0.219793934949364 -0.81061553615617
"3" 4.4147367438812 22.510127003921 1.99277528075765 0.155355953427595
"4" 0.526923200849999 -2.54137885529846 -0.617631522021439 -0.705694249437762
"5" -2.5915277869474 3.20432950493983 0.749006117013401 -2.27999963634941
"6" 1.63115249978403 3.11242509847049 1.58387629182982 -0.285487838169705
"7" -2.38024145908822 5.92637131383166 -2.32350625727503 0.554643436041697
"8" 0.0233386480699105 -0.155739003731948 1.52057106759233 -0.48912285107981
"9" 3.48253886075408 18.2415518099978 2.95733896998584 2.00118259846635
"10" 1.67505627407822 4.0275431040034 2.13600521290717 -0.603016064113768
"11" -1.5326668580401 2.0613653218111 1.35759565009012 -0.997079109722561
"12" -0.295209557654841 3.08305688807352 -0.852829506647933 0.90018218526538
"13" -0.0228493133849047 -0.888162706991246 -0.059304436949834 -0.962119915273365
"14" 1.00906946856525 2.98298188378077 1.18211484319675 1.02580623792933
"15" 0.49724136389792 1.68162787483579 -0.427220267487853 0.930786060074383
"16" 5.60567306012916 36.1482646646527 4.19666995179619 -0.0211657485805605
"17" 3.29083237467909 14.9631365991569 2.49545753882318 0.323352449576711
"18" 2.45247321232062 9.82474796929253 1.57368422362198 0.283533689765207
"19" 1.20307959625499 4.26617767107739 -0.0179749641689831 0.57540246329161
"20" -0.824937657801946 -0.559294854235724 0.563326033170667 0.0929872886708147
"21" -2.2401780649625 3.69469748219456 -2.32276929811974 0.865643362601047
"22" -0.386178558160952 1.50660346256881 -0.305155544964441 0.901257243198289
"23" -1.77638257647859 1.8752651985169 -0.534046707149871 -1.30862667148052
"24" 1.78908394100499 5.76811275774492 0.0587650753122041 0.270270589820577
"25" -0.744046578120993 -1.47520471232277 -1.26056305255927 -0.592591595818151
"26" 3.15945164462291 14.3598505954777 2.6629351919069 0.22805550993589
"27" 4.06006104117845 18.146609700442 2.47559357669951 -0.138080071282014
"28" 1.21327893845459 3.42632860395474 -0.219260744596167 1.36463448894445
"29" -1.94111090283266 1.99582894037098 -3.22142298131023 0.628521625283925
"30" 0.476365968414449 -1.31255715098343 -0.716061078057556 -0.863809896567089
"31" 1.43161914335202 3.21491172204477 0.914449995916167 0.219605836422819
"32" 2.31221108931093 6.76759525036091 3.49430614346765 -0.514594904733829
"33" -1.99327400401346 1.72642080350103 -2.6349335058527 0.0320070946423971
"34" -3.45524223503289 10.708397223992 -3.46389513308084 1.14790297196036
"35" 6.80968288889688 52.5144697748976 4.04762388194405 1.50346912719603
"36" 0.999403921587728 2.23642168763822 -0.436265002456988 0.370225189995884
"37" -6.61783349366545 36.4109791493309 -4.97339788389289 -0.898416831132704
"38" -4.48606268173928 14.4987911455049 -2.20159352853417 -1.86503067449551
"39" -1.52412282022214 -2.55288832045905 -1.00399643050565 -1.53519992766515
"40" -5.73102709600687 27.5756301978747 -6.18635772970465 0.570143896623115
"41" -4.08523554174475 12.6814297086141 -2.07720926418973 -0.866426405165426
"42" 5.41649854180986 37.0802115707543 3.22477072306099 2.02253607946091
"43" -0.018368885627893 1.21578880872379 -0.087128571521324 0.0689661257920429
"44" 1.34164858813177 5.05974571078478 -1.43874621674912 2.86880933284154
"45" 2.01356262561645 7.6298785083302 2.5056564956944 -0.494670901906573
"46" -3.78208456062202 10.6091296405329 -4.01478436947106 0.217320522868462
"47" 4.03655506137357 22.8282942040072 1.1509268703828 3.46934364724106
"48" -2.60461072875916 4.02960457795464 -1.7650124481626 -0.659872477519174
"49" -0.296942192669899 -0.487380612442042 -1.295320261566 0.415347469519177
"50" -1.52972833178178 2.40208957774568 -0.106647596946505 -0.249479060056792
"51" 0.42931264500121 0.529590391199986 -0.74257946185699 0.435380190455015
"52" -0.11019110960413 0.298683283816142 0.337087881713967 0.0943569019810515
"53" 0.639108471291298 1.43056112430391 -0.152207129757843 0.433986251147911
"54" 1.05296077619826 1.36756029927657 0.18482878389093 -0.0191080784777037
"55" 0.928509918055761 -0.056266617816809 0.0762520638614451 -0.514227013573613
"56" -0.952322656078179 -1.73813339137593 -1.23210565771008 -0.0708087481026631
"57" 2.67285445540635 13.7957525314147 -0.720948670492959 3.21795986125081
"58" 1.60524086842397 3.53293941110483 -0.975220166078324 1.10711907064328
"59" -0.54944424028458 0.365715545154642 -1.26115038802713 0.244014819535286
"60" 0.609466769223636 2.34506237185722 0.616390931049138 -0.0482030199220412
"61" 2.17376581552791 2.12906876649889 2.1808994167828 -1.68766806105905
"62" -3.09455715286446 6.0869343219583 -3.95723040783051 0.167913874520909
"63" -0.233565409091069 0.893834386218679 -0.428159382633576 -0.0758413110632752
"64" 0.222278735447034 0.763926857463537 1.11880649169494 0.0433311711258947
"65" 2.53490271775142 7.37084125383529 3.39969961878003 -0.73384952099102
"66" 1.83351932882362 4.16659778970977 -0.191907134335604 0.0581966049482404
"67" -0.379046724525874 -3.00364260041753 -0.781263620320002 -0.201633388641611
"68" -2.22262527355355 2.44484353635819 -2.26339265752323 0.0227637600450953
"69" 4.23019730151821 23.7056355915665 3.11354611517257 0.918842199001886
"70" -0.581068110892946 -2.03255352675326 -0.850892736767643 -0.238612978287978
"71" 0.016318418454792 0.43615229266311 -0.682556683283527 1.17737321117929
"72" 0.713617306751342 2.72684460012007 2.08366377044177 -0.457062572467438
"73" 3.07382304626826 14.4711166761136 1.76387749311882 0.786173632413207
